기준연도,학교종류,설립구분,지역,상태,학교,재학생수(A),총 실수,수용가능인원(B),실수용(내국인),실수용(외국인),실수용(비학위)외국인,지원자수(동일지역),지원자수(타지역),"의무식
여부",구분,건물명,준공연도,1인실실수,1인실식비,1인실기숙사비,2인실실수,2인실식비,2인실기숙사비,3인실실수,3인실식비,3인실기숙사비,4인실실수,4인실식비,4인실기숙사비
2021,대학교,사립,서울,기존,경희대학교,"29,827",26,"5,105",0,39,0,0,39,X,임차,i-house,2009,0,0,0,26,0,"348,680",0,0,0,0,0,0
2021,대학교,사립,서울,기존,경희대학교,"29,827",216,"5,105",91,149,0,59,373,X,직영(구내),세화원,2005,0,0,0,216,0,"253,884",0,0,0,0,0,0
2021,대학교,사립,서울,기존,경희대학교,"29,827",41,"5,105",74,0,0,0,97,X,행복기숙사,행복기숙사B동(이문동),2013,8,0,"272,000",33,0,"215,000",0,0,0,0,0,0
2021,대학교,사립,서울,기존,경희대학교,"29,827",464,"5,105",928,0,0,0,"1,839",X,행복기숙사,행복기숙사-아름원,2017,0,0,0,464,0,"215,000",0,0,0,0,0,0
2021,대학교,사립,서울,기존,경희대학교,"29,827",16,"5,105",18,0,0,18,0,X,임차,고시반 기숙사(정경대),2004,2,0,"8,152",10,0,"8,152",4,0,"8,152",0,0,0
2021,대학교,사립,서울,기존,경희대학교,"29,827",628,"5,105",312,122,14,21,707,X,직영(구내),우정원,1998,140,0,"536,842",488,0,"315,790",0,0,0,0,0,0
2021,대학교,사립,서울,기존,경희대학교,"29,827",20,"5,105",30,0,0,30,0,X,임차,동진아파트_청현재,2012,0,0,0,20,0,"147,541",0,0,0,0,0,0
2021,대학교,사립,서울,기존,경희대학교,"29,827","1,190","5,105","1,040",0,2,326,"1,136",X,민자(BTO),제2기숙사,2008,12,0,"406,611","1,178",0,"355,537",0,0,0,0,0,0
2021,대학교,사립,서울,기존,경희대학교,"29,827",33,"5,105",45,0,0,18,27,X,직영(구내),세진원,2009,5,0,"570,492",28,0,"303,689",0,0,0,0,0,0
2021,대학교,사립,대구,기존,계명대학교,"22,672",55,"3,099",91,0,0,20,277,X,직영(구내),향토생활관(S),2020,0,0,0,55,0,"332,500",0,0,0,0,0,0
2021,대학교,사립,대구,기존,계명대학교,"22,672",89,"3,099",55,19,28,0,252,X,직영(구내),진리동,1989,0,0,0,79,0,"144,500",0,0,0,10,0,"144,500"
2021,대학교,사립,대구,기존,계명대학교,"22,672",233,"3,099",336,0,0,194,567,X,직영(구내),소망동,2002,0,0,0,215,0,"144,500",0,0,0,18,0,0
2021,대학교,사립,대구,기존,계명대학교,"22,672",97,"3,099",88,25,32,0,287,X,직영(구내),정의동,1989,0,0,0,96,0,"144,500",0,0,0,1,0,0
2021,대학교,사립,대구,기존,계명대학교,"22,672",167,"3,099",28,89,139,0,349,X,직영(구내),봉사동,2005,0,0,0,0,0,0,167,0,"276,106",0,0,0
2021,대학교,사립,대구,기존,계명대학교,"22,672",106,"3,099",167,0,0,28,583,X,직영(구내),향토생활관(M),2020,0,0,0,106,0,"308,500",0,0,0,0,0,0
2021,대학교,사립,대구,기존,계명대학교,"22,672",89,"3,099",95,0,0,0,132,X,직영(구내),사랑동,1989,0,0,0,89,0,"144,500",0,0,0,0,0,0
2021,대학교,사립,대구,기존,계명대학교,"22,672",232,"3,099",328,1,0,72,709,X,직영(구내),믿음동,2002,0,0,0,214,0,"144,500",0,0,0,18,0,0
2021,대학교,사립,대구,기존,계명대학교,"22,672",186,"3,099",278,0,0,12,470,X,직영(구내),협력동,2010,0,0,0,186,0,"299,500",0,0,0,0,0,0
2021,대학교,사립,대구,기존,계명대학교,"22,672",163,"3,099",250,0,0,44,855,X,직영(구내),향토생활관(A),2020,0,0,0,163,0,"320,500",0,0,0,0,0,0
2021,대학교,사립,대구,기존,계명대학교,"22,672",4,"3,099",0,0,0,0,0,X,직영(구내),향토생활관(장애인실),2020,4,0,"402,500",0,0,0,0,0,0,0,0,0
2021,대학교,사립,서울,기존,고려대학교,"26,232",24,"3,205",96,0,0,0,96,X,직영(구내),체육위원회 연수관,2001,0,0,0,0,0,0,0,0,0,24,0,0
2021,대학교,사립,서울,기존,고려대학교,"26,232",303,"3,205",587,0,0,82,918,X,직영(구내),학생동,1980,0,0,0,11,0,"208,205",292,0,"208,205",0,0,0
2021,대학교,사립,서울,기존,고려대학교,"26,232",32,"3,205",53,0,0,0,96,X,직영(구내),행정고시동,1997,0,0,0,0,0,0,32,0,"203,226",0,0,0
2021,대학교,사립,서울,기존,고려대학교,"26,232",475,"3,205",802,0,48,0,"1,720",X,민자(BTO),프런티어관,2011,7,0,"480,000",468,0,"390,000",0,0,0,0,0,0
2021,대학교,사립,서울,기존,고려대학교,"26,232",50,"3,205",23,0,0,0,83,X,행복기숙사,한국장학재단,2017,0,0,0,50,0,"154,286",0,0,0,0,0,0
2021,대학교,사립,서울,기존,고려대학교,"26,232",181,"3,205",99,42,76,0,329,X,직영(구내),ANAM International House,2020,8,0,"496,992",173,0,"398,784",0,0,0,0,0,0
2021,대학교,사립,서울,기존,고려대학교,"26,232",6,"3,205",48,0,0,0,48,X,직영(구내),체육위원회 연수관,2001,0,0,0,0,0,0,0,0,0,6,0,0
2021,대학교,사립,서울,기존,고려대학교,"26,232",8,"3,205",16,0,0,0,16,X,직영(구내),아이스링크,2001,0,0,0,8,0,0,0,0,0,0,0,0
2021,대학교,사립,서울,기존,고려대학교,"26,232",3,"3,205",18,0,0,0,18,X,직영(구내),아이스링크,2001,0,0,0,0,0,0,0,0,0,3,0,0
2021,대학교,사립,서울,기존,고려대학교,"26,232",256,"3,205",125,134,1,28,349,X,직영(구내),안암글로벌하우스,2013,156,0,"496,825",50,0,"398,650",50,0,"235,025",0,0,0
2021,대학교,사립,서울,기존,고려대학교,"26,232",174,"3,205",26,48,84,0,220,X,직영(구내),CJ International House,2005,118,0,"496,992",56,0,"398,784",0,0,0,0,0,0
2021,대학교,사립,세종,기존,고려대학교(세종) _분교,"7,247",191,"2,596",225,0,0,3,362,X,직영(구내),자유관,1989,0,0,0,60,0,"195,268",131,0,"189,911",0,0,0
2021,대학교,사립,세종,기존,고려대학교(세종) _분교,"7,247",479,"2,596",773,60,13,13,"1,328",X,직영(구내),미래관,2009,37,0,"488,839",442,0,"328,125",0,0,0,0,0,0
2021,대학교,사립,세종,기존,고려대학교(세종) _분교,"7,247",81,"2,596",113,12,0,11,234,X,직영(구내),정의관,1994,0,0,0,22,0,"230,536",0,0,0,59,0,"215,625"
2021,대학교,사립,세종,기존,고려대학교(세종) _분교,"7,247",295,"2,596",369,13,9,15,740,X,직영(구내),진리관,2004,0,0,0,3,0,"234,643",292,0,"234,643",0,0,0
2021,대학교,사립,부산,기존,고신대학교,"4,452",222,"1,659",613,0,0,110,727,O,행복기숙사,로뎀관(행복기숙사),2017,4,"3,000","274,345",66,"3,000","230,379",0,0,0,152,"3,000","198,517"
2021,대학교,사립,부산,기존,고신대학교,"4,452",90,"1,659",47,43,108,14,219,O,직영(구내),샬롬관,2007,0,0,0,0,0,0,0,0,0,90,"3,000","146,121"
2021,대학교,사립,부산,기존,고신대학교,"4,452",185,"1,659",145,3,0,0,148,O,직영(구내),생활관동,1998,0,0,0,0,0,0,185,"3,800","168,750",0,0,0
2021,교육대학,국립,충남,기존,공주교육대학교,"1,493",104,654,208,0,0,0,302,X,직영(구내),금혜사,1989,0,0,0,104,0,"190,909",0,0,0,0,0,0
2021,교육대학,국립,충남,기존,공주교육대학교,"1,493",125,654,249,0,0,0,272,X,민자(BTL),호봉사,2009,1,0,"218,182",124,0,"218,182",0,0,0,0,0,0
2021,교육대학,국립,충남,기존,공주교육대학교,"1,493",99,654,197,0,0,0,302,X,민자(BTL),학선사,2009,1,0,"218,182",98,0,"218,182",0,0,0,0,0,0
2021,대학교,국립,충남,기존,공주대학교,"13,358",227,"4,253",330,0,0,0,616,O,직영(구내),비전하우스,2005,9,"1,566","180,491",218,"1,566","180,491",0,0,0,0,0,0
2021,대학교,국립,충남,기존,공주대학교,"13,358",496,"4,253",952,11,0,0,"1,764",O,민자(BTL),드림하우스,2009,6,"2,503","187,664",490,"2,503","187,664",0,0,0,0,0,0
2021,대학교,국립,충남,기존,공주대학교,"13,358",140,"4,253",272,1,0,0,498,O,직영(구내),은행사,1981,0,0,0,140,"1,566","160,091",0,0,0,0,0,0
2021,대학교,국립,충남,기존,공주대학교,"13,358",78,"4,253",0,0,0,0,0,X,직영(구내),한나래관,2000,0,0,0,78,0,0,0,0,0,0,0,0
2021,대학교,국립,충남,기존,공주대학교,"13,358",109,"4,253",0,0,0,0,0,X,직영(구내),한마음관,1988,10,0,0,96,0,0,3,0,0,0,0,0
2021,대학교,국립,충남,기존,공주대학교,"13,358",104,"4,253",208,0,0,0,389,O,직영(구내),금오사,2002,0,0,0,104,"3,150","206,948",0,0,0,0,0,0
2021,대학교,국립,충남,기존,공주대학교,"13,358",78,"4,253",156,0,0,0,417,O,민자(BTL),예지사,2009,0,0,0,78,"3,150","229,940",0,0,0,0,0,0
2021,대학교,국립,충남,기존,공주대학교,"13,358",408,"4,253",695,3,0,0,"1,229",O,직영(구내),챌린지하우스,2012,21,"3,500","282,300",387,"3,500","199,173",0,0,0,0,0,0
2021,대학교,국립,충남,기존,공주대학교,"13,358",148,"4,253",246,0,0,0,485,O,민자(BTL),도솔학사,2019,0,0,0,148,"3,500","225,436",0,0,0,0,0,0
2021,대학교,국립,충남,기존,공주대학교,"13,358",144,"4,253",257,2,10,0,432,O,직영(구내),해오름집,2002,0,0,0,144,"1,566","160,091",0,0,0,0,0,0
2021,대학교,국립,충남,기존,공주대학교,"13,358",110,"4,253",118,0,0,0,219,O,직영(구내),용주학사,1991,0,0,0,110,"3,500","122,373",0,0,0,0,0,0
2021,대학교,국립,충남,기존,공주대학교,"13,358",106,"4,253",172,2,23,0,268,O,직영(구내),홍익사,1985,0,0,0,106,"1,566","160,091",0,0,0,0,0,0
2021,대학교,사립,광주,기존,광신대학교,906,0,0,0,0,0,0,0,X,직영(구내),국제관,2011,0,0,0,0,0,0,0,0,0,0,0,0
2021,대학교,사립,서울,기존,광운대학교,"8,873",491,"1,069",809,43,19,56,991,X,행복기숙사,빛솔재,2017,5,0,"186,300",486,0,"266,400",0,0,0,0,0,0
2021,대학교,사립,서울,기존,광운대학교,"8,873",12,"1,069",25,0,0,5,20,X,직영(구내),승리관,2005,2,0,0,3,0,0,0,0,0,7,0,0
2021,대학교,사립,서울,기존,광운대학교,"8,873",14,"1,069",0,3,14,0,17,X,직영(구내),인터내셔널 하우스,2004,0,0,0,0,0,0,0,0,0,14,0,"266,400"
2021,대학교,사립,전남,기존,광주가톨릭대학교,109,20,223,3,0,0,0,3,X,직영(구내),"수녀원,여기숙사",1997,19,0,0,0,0,0,1,0,0,0,0,0
2021,대학교,사립,전남,기존,광주가톨릭대학교,109,55,223,49,0,0,0,31,X,직영(구내),브레난관,1997,48,0,0,0,0,0,0,0,0,7,0,0
2021,대학교,사립,전남,기존,광주가톨릭대학교,109,8,223,9,0,0,0,9,X,직영(구내),헨리관,1997,7,0,0,0,0,0,1,0,0,0,0,0
2021,대학교,사립,전남,기존,광주가톨릭대학교,109,44,223,23,0,0,0,10,X,직영(구내),브레디관,1997,40,0,0,0,0,0,0,0,0,4,0,0
2021,대학교,사립,전남,기존,광주가톨릭대학교,109,21,223,26,0,0,0,36,X,직영(구내),영성관,1997,19,0,0,0,0,0,0,0,0,2,0,0
2021,대학교,특별법법인,광주,기존,광주과학기술원,"2,003",445,"2,107",517,18,0,44,491,X,직영(구내),대학 기숙사,2018,0,0,0,445,0,90,0,0,0,0,0,0
2021,대학교,특별법법인,광주,기존,광주과학기술원,"2,003",615,"2,107",826,73,0,104,795,X,직영(구내),대학원 기숙사,2014,50,0,130,545,0,88,3,0,83,17,0,83
2021,교육대학,국립,광주,기존,광주교육대학교,"1,330",117,497,327,0,0,20,361,O,민자(BTL),예담원,2008,2,"3,200","216,161",85,"3,200","216,161",0,0,0,30,"3,200","186,696"
2021,교육대학,국립,광주,기존,광주교육대학교,"1,330",45,497,0,0,0,0,0,X,직영(구내),상록원,1990,0,0,0,30,0,0,0,0,0,15,0,0
2021,대학교,사립,광주,기존,광주대학교,"6,999",200,"1,990",449,23,147,34,915,O,직영(구내),사임당관,2004,0,0,0,0,0,0,0,0,0,200,"4,000","111,690"
2021,대학교,사립,광주,기존,광주대학교,"6,999",9,"1,990",54,0,0,3,56,X,직영(구내),대운동장(본부석),2008,0,0,0,0,0,0,0,0,0,9,0,"121,875"
2021,대학교,사립,광주,기존,광주대학교,"6,999",261,"1,990",372,5,83,38,672,O,직영(구내),매원관,2000,0,0,0,0,0,0,0,0,0,261,"4,000","111,044"
2021,대학교,사립,광주,기존,광주여자대학교,"3,863",134,560,258,0,0,0,569,X,직영(구내),송강학숙 1호관,2000,0,0,0,134,0,"205,446",0,0,0,0,0,0
2021,대학교,사립,광주,기존,광주여자대학교,"3,863",146,560,238,11,21,0,619,X,직영(구내),송강학숙 2호관,2004,0,0,0,146,0,"205,446",0,0,0,0,0,0
2021,대학교,사립,서울,기존,국민대학교,"16,207",60,"1,858",154,19,0,0,333,X,직영(구외),정릉생활관,2015,0,0,0,0,0,0,0,0,0,60,0,"189,000"
2021,대학교,사립,서울,기존,국민대학교,"16,207",260,"1,858",461,85,75,0,943,X,직영(구내),생활관,2003,0,0,0,0,0,0,0,0,0,260,0,"189,000"
2021,대학교,사립,서울,기존,국민대학교,"16,207",85,"1,858",73,2,0,0,205,X,임차,원룸생활관,2019,85,0,"455,100",0,0,0,0,0,0,0,0,0
2021,대학교,사립,서울,기존,국민대학교,"16,207",98,"1,858",177,0,0,0,408,X,임차,제2정릉생활관,2016,0,0,0,98,0,"285,000",0,0,0,0,0,0
2021,대학교,사립,서울,기존,국민대학교,"16,207",113,"1,858",230,0,2,0,571,X,직영(구외),길음생활관,2013,0,0,0,71,0,"222,000",13,0,"192,000",29,0,"183,000"
2021,대학교,국립,전북,기존,군산대학교,"7,581",60,"1,637",71,42,0,160,0,O,직영(구내),모란관(여),2004,0,0,0,60,"1,805","153,606",0,0,0,0,0,0
2021,대학교,국립,전북,기존,군산대학교,"7,581",59,"1,637",118,0,0,160,0,O,직영(구내),매화관(여),2004,0,0,0,59,"1,805","153,606",0,0,0,0,0,0
2021,대학교,국립,전북,기존,군산대학교,"7,581",59,"1,637",118,0,0,160,0,O,직영(구내),동백관(여),2004,0,0,0,59,"1,805","153,606",0,0,0,0,0,0
2021,대학교,국립,전북,기존,군산대학교,"7,581",102,"1,637",95,72,0,186,0,O,직영(구내),희망관(남),1988,0,0,0,100,"1,805","134,890",0,0,0,2,"1,805","134,890"
2021,대학교,국립,전북,기존,군산대학교,"7,581",150,"1,637",286,12,0,332,0,O,민자(BTL),누리관(남),2015,0,0,0,130,"1,805","153,606",20,"1,805","153,606",0,0,0
2021,대학교,국립,전북,기존,군산대학교,"7,581",97,"1,637",165,0,0,218,0,O,직영(구내),석류관(여),2004,6,"1,805","153,606",91,"1,805","153,606",0,0,0,0,0,0
2021,대학교,국립,전북,기존,군산대학교,"7,581",91,"1,637",179,0,0,196,0,O,직영(구내),봉사관(남),1994,0,0,0,91,"1,805","134,890",0,0,0,0,0,0
2021,대학교,국립,전북,기존,군산대학교,"7,581",93,"1,637",181,0,0,206,0,O,직영(구내),진리관(남),1992,0,0,0,93,"1,805","134,890",0,0,0,0,0,0
2021,대학교,국립,전북,기존,군산대학교,"7,581",9,"1,637",9,0,0,9,0,O,직영(구내),관리동(남),1988,9,"1,805","153,606",0,0,0,0,0,0,0,0,0
2021,대학교,국립,전북,기존,군산대학교,"7,581",93,"1,637",180,0,0,206,0,O,직영(구내),창조관(남),1990,0,0,0,93,"1,805","134,890",0,0,0,0,0,0
2021,대학교,사립,충북,기존,극동대학교,"3,257",50,472,0,0,0,0,0,X,직영(구내),성지학사,2005,0,0,0,4,0,"206,422",0,0,0,46,0,"162,385"
2021,대학교,사립,충북,기존,극동대학교,"3,257",108,472,0,0,0,0,0,X,직영(구내),국제학사,2010,8,0,"443,119",64,0,"262,672",0,0,0,36,0,"198,165"
2021,대학교,사립,충남,기존,금강대학교,282,95,632,0,0,1,0,1,O,직영(구내),성도관,2012,0,0,0,95,"4,000","141,696",0,0,0,0,0,0
2021,대학교,사립,충남,기존,금강대학교,282,221,632,29,0,10,3,36,O,직영(구내),"성학관,성문관",2003,0,0,0,221,"4,000","141,696",0,0,0,0,0,0
2021,대학교,국립,경북,기존,금오공과대학교,"5,490",169,"2,587",162,0,0,8,255,X,직영(구내),푸름관 2동,2004,10,0,"238,033",159,0,"222,561",0,0,0,0,0,0
2021,대학교,국립,경북,기존,금오공과대학교,"5,490",80,"2,587",127,10,11,12,214,X,직영(구내),푸름관 3동,2004,0,0,0,0,0,0,0,0,0,80,0,"184,773"
2021,대학교,국립,경북,기존,금오공과대학교,"5,490",86,"2,587",145,6,8,8,271,X,직영(구내),푸름관 4동,2004,0,0,0,0,0,0,0,0,0,86,0,"184,773"
2021,대학교,국립,경북,기존,금오공과대학교,"5,490",212,"2,587",380,0,0,26,414,O,민자(BTL),오름관 1동,2009,0,0,0,210,"3,390","166,645",2,"3,390","136,161",0,0,0
2021,대학교,국립,경북,기존,금오공과대학교,"5,490",161,"2,587",292,0,0,13,398,O,민자(BTL),오름관 2동,2015,3,"3,390","250,839",158,"3,390","149,942",0,0,0,0,0,0
2021,대학교,국립,경북,기존,금오공과대학교,"5,490",241,"2,587",447,0,0,19,535,O,민자(BTL),오름관 3동,2016,3,"3,390","250,839",238,"3,390","176,487",0,0,0,0,0,0
2021,대학교,국립,경북,기존,금오공과대학교,"5,490",116,"2,587",97,4,1,12,226,X,직영(구내),푸름관 1동,2004,0,0,0,116,0,"222,561",0,0,0,0,0,0
2021,대학교,국립,경북,기존,금오공과대학교,"5,490",72,"2,587",58,3,0,9,136,X,직영(구내),아름관A동,2014,5,0,"238,033",67,0,"222,561",0,0,0,0,0,0
2021,대학교,사립,경북,기존,김천대학교,"2,815",160,"1,394",359,0,0,0,359,X,직영(구내),교내(남),2004,0,0,0,28,0,"231,618",0,0,0,132,0,"99,576"
2021,대학교,사립,경북,기존,김천대학교,"2,815",40,"1,394",157,0,0,0,157,X,직영(구외),아파트생활관,1998,0,0,0,0,0,0,0,0,0,40,0,"167,279"
2021,대학교,사립,경북,기존,김천대학교,"2,815",62,"1,394",0,47,9,56,0,X,직영(구내),월드(M),1995,0,0,0,0,0,0,62,0,"53,804",0,0,0
2021,대학교,사립,경북,기존,김천대학교,"2,815",95,"1,394",270,0,0,0,270,X,직영(구내),교내(여),2008,0,0,0,48,0,"244,485",0,0,0,47,0,"115,809"
2021,대학교,사립,경북,기존,김천대학교,"2,815",60,"1,394",0,50,15,65,0,X,직영(구내),월드(L),1995,0,0,0,0,0,0,60,0,"53,804",0,0,0
2021,대학교,사립,충남,기존,나사렛대학교,"4,918",108,952,144,12,9,2,220,X,직영(구내),라윤백생활관,2008,0,0,0,27,0,"212,482",0,0,0,81,0,"183,600"
2021,대학교,사립,충남,기존,나사렛대학교,"4,918",150,952,277,1,0,5,767,X,행복기숙사,나사렛대학교 행복기숙사,2017,2,0,"345,164",148,0,"216,873",0,0,0,0,0,0
2021,대학교,사립,충남,기존,나사렛대학교,"4,918",222,952,325,5,1,0,521,X,직영(구내),자립통합생활관,2005,6,0,"324,600",8,0,"221,318",0,0,0,208,0,"186,382"
2021,대학교,사립,광주,기존,남부대학교,"3,379",135,988,65,84,66,210,5,X,직영(구내),국제교육원,2010,0,0,0,0,0,0,135,0,"368,727",0,0,0
2021,대학교,사립,광주,기존,남부대학교,"3,379",177,988,195,0,0,195,0,X,직영(구내),생활관,2002,0,0,0,2,0,0,136,0,"315,546",39,0,0
2021,대학교,사립,충남,기존,남서울대학교,"9,579",12,"1,332",8,0,0,1,13,X,직영(구외),성암학사비동,2019,12,0,"417,654",0,0,0,0,0,0,0,0,0
2021,대학교,사립,충남,기존,남서울대학교,"9,579",27,"1,332",26,0,0,1,33,X,직영(구외),성암학사에이동,2019,27,0,"417,654",0,0,0,0,0,0,0,0,0
2021,대학교,사립,충남,기존,남서울대학교,"9,579",198,"1,332",0,0,0,0,0,X,직영(구내),제1엘림생활관,1999,0,0,0,51,0,"231,947",0,0,0,147,0,"136,789"
2021,대학교,사립,충남,기존,남서울대학교,"9,579",301,"1,332",569,6,4,12,"1,045",X,직영(구내),제2엘림생활관,2011,0,0,0,301,0,"300,342",0,0,0,0,0,0
2021,대학교,사립,경기,기존,단국대학교,"12,579",121,"2,442",0,0,0,0,0,X,직영(구내),집현재1,2007,0,0,0,19,0,"348,600",0,0,0,102,0,"210,600"
2021,대학교,사립,경기,기존,단국대학교,"12,579",232,"2,442",510,515,10,7,"1,177",X,행복기숙사,진리관,2015,0,0,0,3,0,"328,800",0,0,0,229,0,"226,200"
2021,대학교,사립,경기,기존,단국대학교,"12,579",540,"2,442",575,137,2,4,928,X,민자(BTO),웅비홀,2008,6,0,"420,000",534,0,"348,600",0,0,0,0,0,0
2021,대학교,사립,충남,기존,단국대학교 _제2캠퍼스,"11,302",232,"2,242",525,36,1,3,"1,175",X,행복기숙사,봉사관,2014,0,0,0,2,0,"328,800",0,0,0,230,0,"226,200"
2021,대학교,사립,충남,기존,단국대학교 _제2캠퍼스,"11,302",510,"2,242",322,7,0,3,781,X,민자(BTO),단우홀,2008,6,0,"420,000",504,0,"348,600",0,0,0,0,0,0
2021,대학교,사립,충남,기존,단국대학교 _제2캠퍼스,"11,302",76,"2,242",188,0,0,4,184,X,직영(구내),학사재,1994,0,0,0,0,0,0,0,0,0,76,0,"226,200"
2021,대학교,사립,경북,기존,대구가톨릭대학교,"12,396",66,"3,132",81,17,24,39,153,X,직영(구내),아마레관,1988,0,0,0,23,0,"214,286",0,0,0,43,0,"214,286"
2021,대학교,사립,경북,기존,대구가톨릭대학교,"12,396",140,"3,132",261,0,0,1,503,X,직영(구내),성김대건관,2002,16,0,"348,214",44,0,"214,286",0,0,0,80,0,"214,286"
2021,대학교,사립,경북,기존,대구가톨릭대학교,"12,396",109,"3,132",193,0,0,4,308,X,직영(구내),예지관,1995,1,0,"348,214",51,0,"214,286",0,0,0,57,0,"214,286"
2021,대학교,사립,경북,기존,대구가톨릭대학교,"12,396",139,"3,132",273,0,0,4,395,X,직영(구내),효성관,2002,1,0,"348,214",58,0,"214,286",0,0,0,80,0,"214,286"
2021,대학교,사립,경북,기존,대구가톨릭대학교,"12,396",98,"3,132",161,16,15,40,261,X,직영(구내),세르비레관,1995,1,0,"348,214",40,0,"214,286",0,0,0,57,0,"214,286"
